timestamp,response_time,defense_type,period,effectiveness,description
25.38,60.60759723978261,baseline,normal,0.0,No defense mechanisms
25.439999999999998,79.52315900223651,baseline,normal,0.0,No defense mechanisms
25.5,49.17140829159451,baseline,normal,0.0,No defense mechanisms
25.56,63.96323115106137,baseline,normal,0.0,No defense mechanisms
25.619999999999997,40.556446610206606,baseline,normal,0.0,No defense mechanisms
25.68,47.04823328485034,baseline,normal,0.0,No defense mechanisms
25.74,62.47894084156965,baseline,normal,0.0,No defense mechanisms
25.8,59.92421212925572,baseline,normal,0.0,No defense mechanisms
25.86,41.432042746859935,baseline,normal,0.0,No defense mechanisms
25.919999999999998,44.92180262429291,baseline,normal,0.0,No defense mechanisms
25.98,75.95645653050691,baseline,normal,0.0,No defense mechanisms
26.04,69.66700377072488,baseline,normal,0.0,No defense mechanisms
26.099999999999998,64.17603709673546,baseline,normal,0.0,No defense mechanisms
26.16,55.93340867173239,baseline,normal,0.0,No defense mechanisms
26.22,60.149053239083976,baseline,normal,0.0,No defense mechanisms
26.279999999999998,54.57975313190614,baseline,normal,0.0,No defense mechanisms
26.34,40.01756884729417,baseline,normal,0.0,No defense mechanisms
26.4,53.935338388852465,baseline,normal,0.0,No defense mechanisms
26.459999999999997,32.829214161055,baseline,normal,0.0,No defense mechanisms
26.52,45.122369481692544,baseline,normal,0.0,No defense mechanisms
26.58,67.72408166340507,baseline,normal,0.0,No defense mechanisms
26.64,46.397949126529824,baseline,normal,0.0,No defense mechanisms
26.7,43.80872579420614,baseline,normal,0.0,No defense mechanisms
26.759999999999998,59.88148065194069,baseline,normal,0.0,No defense mechanisms
26.82,42.697992204999025,baseline,normal,0.0,No defense mechanisms
26.88,53.668317649307866,baseline,normal,0.0,No defense mechanisms
26.939999999999998,59.85423048295833,baseline,normal,0.0,No defense mechanisms
27.0,70.06148794060493,baseline,normal,0.0,No defense mechanisms
27.06,63.119849328444644,baseline,normal,0.0,No defense mechanisms
27.119999999999997,35.230344814693055,baseline,normal,0.0,No defense mechanisms
27.18,52.88459835881446,baseline,normal,0.0,No defense mechanisms
27.24,58.00942454086387,baseline,normal,0.0,No defense mechanisms
27.3,45.6896481159914,baseline,normal,0.0,No defense mechanisms
27.36,59.12370543788504,baseline,normal,0.0,No defense mechanisms
27.419999999999998,45.76502348570527,baseline,normal,0.0,No defense mechanisms
27.48,38.168913552707934,baseline,normal,0.0,No defense mechanisms
27.54,61.029997984499225,baseline,normal,0.0,No defense mechanisms
27.599999999999998,40.1395663323764,baseline,normal,0.0,No defense mechanisms
27.66,45.49496764152143,baseline,normal,0.0,No defense mechanisms
27.72,67.98404098827636,baseline,normal,0.0,No defense mechanisms
27.779999999999998,39.40149780192742,baseline,normal,0.0,No defense mechanisms
27.84,56.12910426066728,baseline,normal,0.0,No defense mechanisms
27.9,56.51620188728166,baseline,normal,0.0,No defense mechanisms
27.959999999999997,45.243339660007365,baseline,normal,0.0,No defense mechanisms
28.02,59.50717909852136,baseline,normal,0.0,No defense mechanisms
28.08,53.07154148059259,baseline,normal,0.0,No defense mechanisms
28.14,64.18478650080883,baseline,normal,0.0,No defense mechanisms
28.2,58.251358647814406,baseline,normal,0.0,No defense mechanisms
28.259999999999998,50.49950633909013,baseline,normal,0.0,No defense mechanisms
28.32,52.83572109250556,baseline,normal,0.0,No defense mechanisms
28.38,63.59811508771107,baseline,normal,0.0,No defense mechanisms
28.439999999999998,48.06934365624103,baseline,normal,0.0,No defense mechanisms
28.5,33.175742062807686,baseline,normal,0.0,No defense mechanisms
28.56,68.17679263854711,baseline,normal,0.0,No defense mechanisms
28.619999999999997,52.62545088819964,baseline,normal,0.0,No defense mechanisms
28.68,57.131430498899824,baseline,normal,0.0,No defense mechanisms
28.74,54.806769835514,baseline,normal,0.0,No defense mechanisms
28.799999999999997,72.58589269365355,baseline,normal,0.0,No defense mechanisms
28.86,53.70163465879213,baseline,normal,0.0,No defense mechanisms
28.919999999999998,42.35008513652436,baseline,normal,0.0,No defense mechanisms
28.98,62.281468454295016,baseline,normal,0.0,No defense mechanisms
29.04,42.43820445932548,baseline,normal,0.0,No defense mechanisms
29.099999999999998,36.62729122043723,baseline,normal,0.0,No defense mechanisms
29.16,54.77643642590454,baseline,normal,0.0,No defense mechanisms
29.22,31.025785981120062,baseline,normal,0.0,No defense mechanisms
29.279999999999998,34.55303553775114,baseline,normal,0.0,No defense mechanisms
29.34,49.97639492890569,baseline,normal,0.0,No defense mechanisms
29.4,44.992723157554494,baseline,normal,0.0,No defense mechanisms
29.459999999999997,51.003032965510755,baseline,normal,0.0,No defense mechanisms
29.52,49.47931588006672,baseline,normal,0.0,No defense mechanisms
29.58,55.48069054901081,baseline,normal,0.0,No defense mechanisms
29.64,53.76796458654122,baseline,normal,0.0,No defense mechanisms
29.7,66.46611678041796,baseline,normal,0.0,No defense mechanisms
29.759999999999998,41.405801671473164,baseline,normal,0.0,No defense mechanisms
29.82,68.42723361666916,baseline,normal,0.0,No defense mechanisms
29.88,53.83105175821793,baseline,normal,0.0,No defense mechanisms
29.939999999999998,62.922352602981974,baseline,normal,0.0,No defense mechanisms
30.0,39.336436692781945,baseline,normal,0.0,No defense mechanisms
30.06,51.82833358245973,baseline,normal,0.0,No defense mechanisms
30.119999999999997,49.12465876477935,baseline,normal,0.0,No defense mechanisms
30.18,43.64403412263454,baseline,normal,0.0,No defense mechanisms
30.24,59.568593150252504,baseline,normal,0.0,No defense mechanisms
30.299999999999997,41.82303779238601,baseline,normal,0.0,No defense mechanisms
30.36,46.770384159040724,baseline,normal,0.0,No defense mechanisms
30.419999999999998,39.23377584225648,baseline,normal,0.0,No defense mechanisms
30.48,55.128577823231986,baseline,normal,0.0,No defense mechanisms
30.54,56.167612934449984,baseline,normal,0.0,No defense mechanisms
30.599999999999998,41.993826078578174,baseline,normal,0.0,No defense mechanisms
30.66,54.055983752847425,baseline,normal,0.0,No defense mechanisms
30.72,56.4630537630745,baseline,normal,0.0,No defense mechanisms
30.779999999999998,54.45665911483052,baseline,normal,0.0,No defense mechanisms
30.84,45.09993069974771,baseline,normal,0.0,No defense mechanisms
30.9,54.10481830994621,baseline,normal,0.0,No defense mechanisms
30.959999999999997,54.91948214821971,baseline,normal,0.0,No defense mechanisms
31.02,44.12904808867355,baseline,normal,0.0,No defense mechanisms
31.08,58.564888107342576,baseline,normal,0.0,No defense mechanisms
31.14,46.4241043534447,baseline,normal,0.0,No defense mechanisms
31.2,49.3173495379186,baseline,normal,0.0,No defense mechanisms
31.259999999999998,83.00734360340383,baseline,normal,0.0,No defense mechanisms
31.32,51.98484847952455,baseline,normal,0.0,No defense mechanisms
31.38,46.45310693524205,baseline,normal,0.0,No defense mechanisms
31.439999999999998,44.40386546605593,baseline,normal,0.0,No defense mechanisms
31.5,53.74804637973363,baseline,normal,0.0,No defense mechanisms
31.56,66.95488009670612,baseline,normal,0.0,No defense mechanisms
31.619999999999997,41.69375461125401,baseline,normal,0.0,No defense mechanisms
31.68,38.76943894831283,baseline,normal,0.0,No defense mechanisms
31.74,49.60005909824313,baseline,normal,0.0,No defense mechanisms
31.799999999999997,51.784494376762574,baseline,normal,0.0,No defense mechanisms
31.86,54.26657417067533,baseline,normal,0.0,No defense mechanisms
31.919999999999998,56.922048198151735,baseline,normal,0.0,No defense mechanisms
31.98,44.2893236528055,baseline,normal,0.0,No defense mechanisms
32.04,32.43833315785952,baseline,normal,0.0,No defense mechanisms
32.1,34.38620089936031,baseline,normal,0.0,No defense mechanisms
32.16,55.04879868433037,baseline,normal,0.0,No defense mechanisms
32.22,65.93662070974507,baseline,normal,0.0,No defense mechanisms
32.28,45.33936005957166,baseline,normal,0.0,No defense mechanisms
32.339999999999996,22.96092743321262,baseline,normal,0.0,No defense mechanisms
32.4,60.289753687576734,baseline,normal,0.0,No defense mechanisms
32.46,52.18595496448174,baseline,normal,0.0,No defense mechanisms
32.519999999999996,43.65588914697526,baseline,normal,0.0,No defense mechanisms
32.58,60.97659904807047,baseline,normal,0.0,No defense mechanisms
32.64,57.86770898383876,baseline,normal,0.0,No defense mechanisms
32.699999999999996,41.15461199980723,baseline,normal,0.0,No defense mechanisms
32.76,48.093787738314894,baseline,normal,0.0,No defense mechanisms
32.82,45.36551835896366,baseline,normal,0.0,No defense mechanisms
32.879999999999995,64.15427219089221,baseline,normal,0.0,No defense mechanisms
32.94,39.30902972978767,baseline,normal,0.0,No defense mechanisms
33.0,36.276218807555225,baseline,normal,0.0,No defense mechanisms
33.06,53.964507771415896,baseline,normal,0.0,No defense mechanisms
33.12,51.584817250154,baseline,normal,0.0,No defense mechanisms
33.18,50.56157932171556,baseline,normal,0.0,No defense mechanisms
33.24,47.159276685897275,baseline,normal,0.0,No defense mechanisms
33.3,59.45942698654102,baseline,normal,0.0,No defense mechanisms
33.36,50.46854230819192,baseline,normal,0.0,No defense mechanisms
33.42,48.389287009477556,baseline,normal,0.0,No defense mechanisms
33.48,32.599193183730236,baseline,normal,0.0,No defense mechanisms
33.54,31.339950321733035,baseline,normal,0.0,No defense mechanisms
33.6,64.25598117081698,baseline,normal,0.0,No defense mechanisms
33.66,63.08917832115462,baseline,normal,0.0,No defense mechanisms
33.72,64.67572571913436,baseline,normal,0.0,No defense mechanisms
33.78,57.87434631830767,baseline,normal,0.0,No defense mechanisms
33.839999999999996,56.228022895768326,baseline,normal,0.0,No defense mechanisms
33.9,50.52167220724798,baseline,normal,0.0,No defense mechanisms
33.96,54.68227207776223,baseline,normal,0.0,No defense mechanisms
34.019999999999996,28.14299955172008,baseline,normal,0.0,No defense mechanisms
34.08,54.14887778828873,baseline,normal,0.0,No defense mechanisms
34.14,70.89013134547491,baseline,normal,0.0,No defense mechanisms
34.199999999999996,53.416230597403256,baseline,normal,0.0,No defense mechanisms
34.26,57.15893081983804,baseline,normal,0.0,No defense mechanisms
34.32,54.774234442092784,baseline,normal,0.0,No defense mechanisms
34.379999999999995,53.54214666106859,baseline,normal,0.0,No defense mechanisms
34.44,41.52337418615366,baseline,normal,0.0,No defense mechanisms
34.5,39.32185863601788,baseline,normal,0.0,No defense mechanisms
34.56,35.32208690613128,baseline,normal,0.0,No defense mechanisms
34.62,48.449852434821786,baseline,normal,0.0,No defense mechanisms
34.68,55.51264791058419,baseline,normal,0.0,No defense mechanisms
34.74,51.74238321771459,baseline,normal,0.0,No defense mechanisms
34.8,59.23080904894389,baseline,normal,0.0,No defense mechanisms
34.86,44.20839152188309,baseline,normal,0.0,No defense mechanisms
34.92,47.666085790495536,baseline,normal,0.0,No defense mechanisms
34.98,45.27468071985273,baseline,normal,0.0,No defense mechanisms
35.04,48.97520252612103,baseline,normal,0.0,No defense mechanisms
35.1,45.619725054403844,baseline,normal,0.0,No defense mechanisms
35.16,34.32874408839813,baseline,normal,0.0,No defense mechanisms
35.22,54.95244552743159,baseline,normal,0.0,No defense mechanisms
35.28,45.18867650680416,baseline,normal,0.0,No defense mechanisms
35.339999999999996,36.197147804422706,baseline,normal,0.0,No defense mechanisms
35.4,39.1068794231323,baseline,normal,0.0,No defense mechanisms
35.46,35.08037050826566,baseline,normal,0.0,No defense mechanisms
35.519999999999996,46.58984853433733,baseline,normal,0.0,No defense mechanisms
35.58,46.41154151413659,baseline,normal,0.0,No defense mechanisms
35.64,42.961752340673975,baseline,normal,0.0,No defense mechanisms
35.699999999999996,57.18319912618777,baseline,normal,0.0,No defense mechanisms
35.76,57.12137842313908,baseline,normal,0.0,No defense mechanisms
35.82,56.69253634561984,baseline,normal,0.0,No defense mechanisms
35.879999999999995,58.009899186194005,baseline,normal,0.0,No defense mechanisms
35.94,55.67876193686093,baseline,normal,0.0,No defense mechanisms
36.0,36.764692305951044,baseline,normal,0.0,No defense mechanisms
36.059999999999995,33.77600543764174,baseline,normal,0.0,No defense mechanisms
36.12,38.98887914390615,baseline,normal,0.0,No defense mechanisms
36.18,46.27423841321945,baseline,normal,0.0,No defense mechanisms
36.24,49.205224032657654,baseline,normal,0.0,No defense mechanisms
36.3,40.21372991335044,baseline,normal,0.0,No defense mechanisms
36.36,51.232067491615645,baseline,normal,0.0,No defense mechanisms
36.42,35.5838151780009,baseline,normal,0.0,No defense mechanisms
36.48,55.41033570414846,baseline,normal,0.0,No defense mechanisms
36.54,52.87714620282329,baseline,normal,0.0,No defense mechanisms
36.6,54.9696263774204,baseline,normal,0.0,No defense mechanisms
36.66,38.56002170023224,baseline,normal,0.0,No defense mechanisms
36.72,37.840810737734515,baseline,normal,0.0,No defense mechanisms
36.78,32.51844362519398,baseline,normal,0.0,No defense mechanisms
36.839999999999996,55.21386476471908,baseline,normal,0.0,No defense mechanisms
36.9,41.75570706241976,baseline,normal,0.0,No defense mechanisms
36.96,44.34166046727319,baseline,normal,0.0,No defense mechanisms
37.019999999999996,52.886176416732994,baseline,normal,0.0,No defense mechanisms
37.08,51.77509808765729,baseline,normal,0.0,No defense mechanisms
37.14,56.16692555262887,baseline,normal,0.0,No defense mechanisms
37.199999999999996,53.659791164072615,baseline,normal,0.0,No defense mechanisms
37.26,46.013956062417854,baseline,normal,0.0,No defense mechanisms
37.32,58.32134018588967,baseline,normal,0.0,No defense mechanisms
37.379999999999995,62.609898245757776,baseline,normal,0.0,No defense mechanisms
37.44,47.86435642690239,baseline,normal,0.0,No defense mechanisms
37.5,52.991491675090444,baseline,normal,0.0,No defense mechanisms
37.559999999999995,48.06214342253008,baseline,normal,0.0,No defense mechanisms
37.62,38.49882243277834,baseline,normal,0.0,No defense mechanisms
37.68,44.88397680241968,baseline,normal,0.0,No defense mechanisms
37.74,50.48526232269389,baseline,normal,0.0,No defense mechanisms
37.8,62.35364633515244,baseline,normal,0.0,No defense mechanisms
37.86,47.84883474619682,baseline,normal,0.0,No defense mechanisms
37.92,44.93161666376413,baseline,normal,0.0,No defense mechanisms
37.98,43.713721437284896,baseline,normal,0.0,No defense mechanisms
38.04,54.74091624551744,baseline,normal,0.0,No defense mechanisms
38.1,44.408761646057094,baseline,normal,0.0,No defense mechanisms
38.16,47.71397907262916,baseline,normal,0.0,No defense mechanisms
38.22,63.51765315576818,baseline,normal,0.0,No defense mechanisms
38.28,48.81461037089062,baseline,normal,0.0,No defense mechanisms
38.339999999999996,52.15467339028527,baseline,normal,0.0,No defense mechanisms
38.4,73.95662327419288,baseline,normal,0.0,No defense mechanisms
38.46,43.3005619782586,baseline,normal,0.0,No defense mechanisms
38.519999999999996,55.2208551265084,baseline,normal,0.0,No defense mechanisms
38.58,38.94210682151353,baseline,normal,0.0,No defense mechanisms
38.64,43.5988607917739,baseline,normal,0.0,No defense mechanisms
38.699999999999996,56.23302942435986,baseline,normal,0.0,No defense mechanisms
38.76,47.50113514188574,baseline,normal,0.0,No defense mechanisms
38.82,54.82428702499684,baseline,normal,0.0,No defense mechanisms
38.879999999999995,36.431852409804605,baseline,normal,0.0,No defense mechanisms
38.94,52.14380816281015,baseline,normal,0.0,No defense mechanisms
39.0,50.084643753935275,baseline,normal,0.0,No defense mechanisms
39.059999999999995,50.827214032721876,baseline,normal,0.0,No defense mechanisms
